customer_id,gender,agecat,edcat,jobcat,empcat,retire,income,creddebt,othdebt,jobsat,marital,spousedcat,residecat,homeown,hometype,addresscat,default
2240-ZVNVE,F,2,1,2,3,0,34,.85833,4.75167,4,0,-1,1,1,3,2,1
1790-MUKDC,F,4,3,5,5,0,115,2.445015,4.109985,5,0,-1,1,0,1,2,0
9184-KOAGZ,F,3,3,6,4,0,48,.107328,.084672,5,0,-1,1,1,1,2,0
7280-UUETW,M,3,1,6,5,0,92,3.46104,4.81896,5,1,2,4,1,1,2,0
4123-EEOYK,M,4,3,2,1,0,54,.149688,.606312,1,0,-1,1,0,1,3,0
0453-FEMIV,M,1,2,3,2,0,25,3.341,3.084,1,0,-1,2,0,2,1,1
1168-VCAKW,M,4,2,1,3,1,31,1.198615,1.746385,3,1,2,2,1,3,2,0
2210-YHYMR,M,1,2,1,1,0,27,1.560546,1.517454,4,0,-1,1,1,1,1,0
1640-IJIEU,F,2,1,2,2,0,28,2.53792,2.39008,4,0,-1,1,0,2,2,1
4690-OJIMQ,M,2,2,1,2,0,51,3.166794,.862206,3,1,1,4,1,3,2,0
9947-LYOAL,F,1,2,1,2,0,59,3.430024,1.643976,1,1,1,4,1,1,1,0
1979-JURWN,F,3,1,5,5,0,71,.592992,9.631008,5,0,-1,3,1,3,2,0
1046-ZFKUK,F,1,1,2,2,0,21,.044226,.228774,3,1,2,3,1,4,2,0
8264-SAAXC,F,1,2,3,1,0,14,.91175,.83825,1,1,2,4,1,1,1,1
7196-GVXST,F,3,3,5,5,0,102,.92055,1.01745,5,0,-1,1,1,1,3,0
8312-MVJFK,M,1,1,1,1,0,29,2.678585,1.526415,2,0,-1,1,1,3,1,1
5766-NSGMP,M,2,3,6,3,0,21,.366786,1.355214,2,0,-1,2,0,2,1,0
5568-ZHFYE,M,4,1,1,4,0,48,3.70176,3.97824,5,0,-1,1,0,2,2,0
6010-RPXEI,F,1,3,2,1,0,87,2.0271,2.3229,2,0,-1,1,0,2,1,1
7268-BQNGB,F,1,2,1,1,0,35,1.079575,5.885425,2,0,-1,4,0,2,1,0
8493-RCEER,F,4,2,4,5,0,80,3.19424,1.76576,4,1,2,4,0,1,3,0
9724-LXWSP,M,4,3,3,5,1,17,.468996,1.775004,2,1,3,2,1,3,3,0
7482-IWTGR,F,2,3,6,4,0,60,1.45314,2.68686,4,1,2,3,1,3,3,0
9470-AXPIT,F,1,2,2,1,0,32,1.785952,2.022048,1,1,3,4,0,2,1,1
2154-HPSXE,F,1,3,6,1,0,56,1.621704,6.610296,3,1,2,6,1,1,1,1
7254-VYUAA,F,4,1,5,5,0,170,6.61878,10.89122,4,0,-1,1,0,2,3,0
0690-TOKQN,M,4,1,3,5,0,48,1.607808,3.480192,4,0,-1,1,1,1,2,0
3649-KCKWC,M,2,1,6,5,0,46,.564512,2.149488,2,0,-1,1,1,1,2,0
3966-GEBWV,F,2,3,6,3,0,49,1.897623,3.835377,2,1,2,4,1,3,2,0
0155-NXLUM,F,1,1,2,1,0,50,2.052,5.148,2,0,-1,1,1,1,2,0
5993-BOYAM,F,1,1,2,1,0,24,.13728,.48672,1,0,-1,1,1,1,1,0
2871-AJWSI,F,2,1,1,3,0,56,1.546048,6.069952,5,0,-1,1,1,2,2,0
0693-IAFZN,F,2,2,5,5,0,58,1.432368,4.251632,4,0,-1,1,0,2,3,0
7366-QYHNT,M,4,3,3,3,1,18,.31878,.50922,3,1,2,4,0,2,3,0
5505-LFEML,F,1,1,2,1,0,37,.322973,.750027,4,1,1,4,1,1,1,0
0477-SYBIT,F,4,2,2,2,0,63,2.201472,2.712528,3,0,-1,1,1,1,3,0
0353-PIRPN,F,1,2,3,1,0,17,.12121,.66079,1,0,-1,1,0,1,1,0
3102-GVEJB,M,3,1,2,4,0,92,.8004,4.5356,1,1,1,2,1,1,3,0
4488-POWRY,F,4,2,3,5,0,162,6.030288,4.661712,3,0,-1,1,0,2,3,0
3786-TTZEV,F,2,1,3,4,0,40,1.79088,4.44912,2,0,-1,1,0,2,2,0
2431-AJRVZ,F,3,2,3,4,0,77,.6776,.8624,2,1,2,4,1,3,3,0
9005-UJUQB,M,1,3,1,2,0,52,1.84184,6.16616,4,0,-1,1,0,2,1,1
0611-PSQYI,F,3,2,6,5,0,155,3.928785,14.516215,5,1,2,5,1,3,3,0
3371-JSGFW,M,1,2,2,2,0,44,1.965832,1.950168,4,0,-1,1,0,2,1,1
0506-VKUOQ,M,3,3,1,3,0,41,.72324,.42476,5,1,2,4,0,2,2,0
2732-LEUTH,M,3,3,2,2,0,47,.893,.987,2,0,-1,1,1,3,3,0
5977-XZFDB,F,3,3,1,3,0,41,.05863,.35137,1,1,3,2,0,2,1,0
1475-FBFNZ,F,1,2,6,1,0,19,1.03721,.91979,1,1,2,5,0,1,1,1
2930-NRGEE,M,1,2,1,1,0,30,.24354,.41646,4,0,-1,1,1,1,1,0
3181-DZWIO,F,2,1,6,4,0,43,.043344,.214656,2,0,-1,1,1,3,2,0
2267-FKNFE,M,3,1,2,3,0,66,3.449952,3.084048,4,1,1,2,1,1,3,0
6589-KYQUW,F,2,2,6,3,0,36,1.058076,2.577924,2,1,2,2,0,2,1,0
2571-WHESW,M,1,3,3,1,0,28,.493892,.374108,1,1,1,3,1,3,1,1
0331-GMMAK,F,1,2,6,2,0,33,1.05633,1.12167,3,0,-1,2,0,2,1,0
2488-PHMKU,F,4,1,5,5,1,15,1.30077,1.60923,5,0,-1,1,1,3,3,0
8292-UCVUL,M,3,3,1,4,0,112,6.9552,26.6448,4,0,-1,1,1,1,2,1
3293-NONHF,F,4,2,1,4,1,48,1.096176,.871824,5,1,3,2,1,1,3,0
6472-YYKXI,M,3,1,2,2,0,40,.8424,1.7576,2,1,1,2,0,2,1,0
2349-HZTPE,F,2,1,1,4,0,65,1.1336,4.0664,1,1,2,2,0,2,1,0
1683-QMVMA,M,2,3,5,3,0,88,4.18528,6.02272,5,0,-1,1,1,3,2,0
6796-TPNYJ,F,1,2,2,1,0,38,.23541,.33459,3,0,-1,2,0,1,1,0
6113-WOZDY,M,1,2,2,1,0,48,.278304,.345696,2,0,-1,1,0,2,1,1
7881-SFRFB,M,4,1,3,5,1,29,.491463,1.335537,4,1,1,4,1,3,3,0
4911-JORAN,F,3,3,6,5,0,264,20.499336,27.284664,5,0,-1,1,1,1,3,1
7220-KVFMA,F,3,1,5,5,0,239,1.49136,4.24464,5,0,-1,1,1,1,3,0
5707-CNCSW,F,2,1,2,2,0,27,1.866024,3.857976,3,1,2,4,1,3,2,1
9736-RQSNM,F,2,2,2,2,0,25,.97175,3.25325,1,0,-1,4,0,2,2,1
4639-BNLKV,M,3,2,1,3,0,56,.64288,2.49312,4,1,2,6,1,1,2,0
6445-MMWYJ,M,2,3,1,2,0,69,2.578392,2.389608,3,0,-1,1,0,2,1,1
5825-ADIRD,M,2,2,1,3,0,36,.50652,1.00548,4,1,3,3,1,3,3,0
3427-MTPEJ,M,3,3,5,5,0,82,5.810848,8.293152,4,0,-1,3,1,1,3,0
8494-PWWZA,F,2,2,1,2,0,40,.96268,.67732,3,1,2,2,1,1,2,0
4854-TQAVP,M,4,3,1,4,0,248,8.561952,22.686048,5,1,3,3,0,2,1,1
0400-RCHPY,F,2,3,1,2,0,75,3.4986,5.4264,1,1,2,2,1,1,3,0
6081-HKCCX,M,3,2,3,5,0,106,1.20681,16.28319,4,1,2,2,1,1,2,0
2044-DNHVJ,M,1,2,6,2,0,19,1.885465,2.351535,1,1,2,3,1,1,2,1
4401-PVZWU,M,2,3,2,1,0,68,1.677968,6.754032,3,0,-1,1,0,2,2,1
2937-MMLUW,F,4,1,5,5,1,20,.3904,.8896,5,0,-1,1,1,1,3,0
4116-FHYXG,M,3,1,2,4,0,35,.09317,.29183,4,0,-1,1,0,2,2,0
3739-YMEIN,M,4,2,4,5,0,304,5.544656,12.999344,4,1,2,2,1,1,3,0
1628-IZNSQ,M,1,2,2,1,0,14,.07056,.22344,1,0,-1,4,1,3,1,0
1263-IKYHH,M,3,2,2,2,0,16,.51304,.36696,2,1,2,2,1,2,3,0
8645-IEJMP,M,1,2,2,1,0,15,.6174,1.1826,1,0,-1,1,1,3,1,1
6508-BCJRM,F,3,2,3,4,0,34,.185504,2.806496,3,1,2,3,1,1,2,1
4149-SHHCV,F,3,1,4,5,0,79,2.44584,3.24216,3,0,-1,1,1,1,2,0
5217-YVORO,F,2,3,3,3,0,175,5.1975,4.2525,1,1,3,4,1,1,2,0
0547-UQVJI,M,3,2,2,3,0,53,.654444,1.571556,3,1,2,3,1,1,3,0
7306-NJFKM,M,2,3,6,2,0,36,1.363608,6.340392,4,0,-1,1,1,1,1,1
8297-VUHNG,M,3,1,2,2,0,30,.90579,2.36421,4,1,2,4,1,4,2,0
8990-XVQLM,M,1,2,6,1,0,24,.144768,1.103232,1,1,2,3,1,1,1,0
1414-RATQP,M,4,2,4,5,1,16,.18016,.13984,5,1,2,2,0,2,3,0
2923-XMPJR,M,1,1,3,2,0,27,1.66698,2.11302,1,1,1,6,1,1,1,0
9768-AYAKJ,F,1,2,1,2,0,52,.954096,2.477904,4,1,2,3,1,1,2,0
2598-YVQWC,M,2,2,5,5,0,123,4.849275,6.835725,4,1,2,5,1,1,3,0
7002-EKLMC,M,2,2,2,2,0,106,.33231,.83369,4,1,2,2,0,2,2,0
8593-BYKPZ,F,4,1,3,4,0,49,.691488,1.709512,5,1,1,2,1,1,3,0
5248-VIAZQ,F,3,3,2,2,0,188,8.993544,13.378456,3,1,2,4,0,1,3,1
0802-HHNFE,M,1,1,1,2,0,24,.131472,.396528,3,0,-1,1,0,2,1,0
8854-GJBIT,F,1,2,1,1,0,13,.32604,.19396,1,0,-1,1,0,2,1,1
1148-UPHSV,F,4,3,2,2,1,9,.475776,.676224,1,1,2,2,1,1,2,0
7816-FPBGH,M,2,1,2,2,0,26,2.34624,5.97376,1,0,-1,3,0,2,1,0
3546-NTBFY,M,4,2,2,5,1,10,.13755,.21245,2,1,2,2,1,3,3,0
9846-IZBJZ,F,3,2,5,5,0,152,.94696,1.18104,5,1,1,4,1,3,3,0
2608-RZHDI,F,2,3,2,1,0,68,2.86824,4.88376,1,0,-1,1,1,3,1,1
9604-EKQFY,F,4,2,1,3,0,54,.69552,1.46448,5,0,-1,1,0,2,3,0
9647-LGXRB,F,3,2,2,2,0,34,.533052,1.744948,2,1,1,3,1,1,2,0
2253-XEJNQ,M,3,3,1,4,0,89,6.735876,11.420124,3,1,1,2,1,1,3,0
6595-PVTVO,M,2,1,6,4,0,38,.6669,2.7531,5,0,-1,2,1,1,2,1
7040-MHXLJ,M,2,2,2,2,0,38,1.807318,5.754682,1,1,1,4,0,2,2,0
5684-XLDUZ,F,2,1,5,3,0,16,1.6044,1.4516,4,0,-1,2,1,3,2,0
9182-GRRLW,F,3,1,6,5,0,128,4.511616,7.392384,4,0,-1,3,1,1,3,0
8858-JMGHJ,M,2,3,6,3,0,23,.614859,2.444141,2,0,-1,1,0,2,2,0
8188-XEUKD,M,1,2,3,1,0,21,.046305,.982695,1,0,-1,4,1,1,1,0
3677-HABNU,F,4,2,3,5,1,29,.189051,.999949,2,1,2,2,1,4,2,0
7874-QSXGG,M,2,3,2,2,0,42,2.03616,4.68384,4,1,3,3,1,4,2,1
6882-BCWRL,F,4,2,6,5,1,78,2.350296,3.967704,4,0,-1,1,1,1,3,0
7025-CWEPZ,M,4,1,6,5,0,54,.20952,.33048,5,0,-1,1,1,1,3,0
4166-BQPFZ,M,3,3,2,3,0,114,2.054052,5.127948,2,0,-1,2,1,1,3,0
0454-KIEZI,M,3,2,2,2,0,60,.8103,1.4097,4,1,2,6,0,2,2,0
5933-WUIGY,F,4,2,3,5,1,61,.760182,3.021818,4,0,-1,1,0,1,3,0
4438-RAGYE,F,3,2,3,4,0,48,1.637856,5.130144,2,1,2,2,1,1,3,0
8172-INLYA,F,4,1,1,4,0,75,3.5325,7.7175,2,1,1,2,0,1,3,0
3082-EITLL,M,4,1,5,5,1,15,.80325,.77175,5,1,1,2,1,3,3,0
3034-JWYGR,M,3,1,5,5,0,160,.624,9.776,5,1,1,2,1,1,3,0
9866-IMICP,F,3,1,1,5,0,264,7.2072,9.9528,3,0,-1,1,1,1,2,0
9428-NBJWJ,F,1,2,5,2,0,35,1.87985,2.70515,1,1,2,5,0,2,1,0
9314-WLCRJ,F,1,3,1,1,0,42,.02793,.26607,3,1,2,5,1,1,1,0
8509-RYFZZ,M,2,1,6,4,0,70,5.74,8.26,4,0,-1,1,1,1,2,1
8578-NWXMJ,M,2,2,1,2,0,50,2.3744,2.9256,4,1,2,3,1,3,2,0
9466-DRULX,M,4,2,5,5,0,287,5.706421,11.226579,4,1,2,2,1,3,3,0
0296-METVE,F,3,1,2,2,0,80,1.472,2.528,3,0,-1,2,0,2,2,0
7113-EQAUN,F,2,3,2,1,0,63,2.198322,6.999678,1,0,-1,1,0,2,2,1
8028-WFCFH,M,2,2,6,4,0,58,2.017356,1.578644,5,0,-1,1,0,1,1,0
7137-JFFUV,F,1,1,5,1,0,15,.723765,.191235,2,1,1,4,0,2,1,0
0657-VMAIT,F,2,1,4,2,0,33,1.77144,.86856,2,1,1,5,1,1,2,1
8146-ZFAEA,F,4,2,2,2,0,21,.495747,.785253,5,1,2,2,1,3,3,0
7986-VZKXJ,F,4,1,2,2,0,30,.89424,.48576,3,0,-1,1,0,1,3,0
7543-QWKTS,M,2,3,2,2,0,58,2.351668,3.274332,3,0,-1,1,1,1,2,1
1970-KZYRW,M,1,2,1,1,0,33,.477345,1.337655,1,1,2,3,1,1,1,0
9867-RHGVC,F,3,3,3,5,0,78,2.40318,3.68082,5,0,-1,1,0,3,2,0
3635-MZYGC,M,3,2,2,5,0,72,.270216,.377784,5,1,1,2,1,1,3,0
6045-WDMWU,M,2,1,6,4,0,42,.843192,2.684808,5,0,-1,1,1,1,2,1
6494-CNEYC,F,3,2,2,3,0,76,3.65446,.82954,5,1,1,2,1,1,2,0
3526-HIBRK,F,3,3,1,3,0,62,.320292,.795708,3,0,-1,1,0,2,2,0
4477-NRKVT,F,1,1,5,2,0,22,1.15962,1.15038,3,1,2,3,0,2,1,0
2845-ENFTB,F,1,3,1,2,0,29,.348348,2.290652,4,1,2,4,0,2,1,0
8984-LCVWB,F,1,2,2,1,0,26,.357656,.136344,2,1,1,4,1,1,1,0
4340-VIBPT,F,4,2,1,3,0,59,2.139399,2.521601,2,1,2,2,1,1,2,0
4568-NNCPP,F,2,1,1,2,0,40,1.5604,1.7596,2,1,2,2,0,2,2,0
7768-NHGKV,M,4,1,2,5,1,10,1.23084,1.10916,3,1,1,3,0,2,3,0
4703-BNRZI,M,3,1,5,4,0,45,.34155,4.60845,4,1,1,3,1,1,3,0
5536-TLZMO,M,2,1,1,3,0,32,.373152,1.834848,1,0,-1,3,1,2,1,0
9631-DOZUT,F,4,1,3,5,0,116,1.55904,5.40096,5,1,2,2,1,1,3,0
8293-BOCLK,F,4,2,1,3,0,64,2.255616,6.192384,4,0,-1,3,0,1,3,0
2315-MYEMK,M,4,1,2,4,1,22,.24684,.72116,3,1,1,2,0,2,3,0
4805-KNDMZ,F,4,1,2,3,0,47,1.915485,1.139515,4,0,-1,1,0,2,3,0
1068-ZSELK,M,4,1,2,3,1,9,.29673,.33327,2,0,-1,1,0,2,3,0
2050-BMNEF,M,4,2,1,4,0,36,2.07,1.53,4,1,2,2,1,1,3,0
5306-QNPXK,F,2,2,2,2,0,49,4.017216,1.960784,2,0,-1,2,0,2,2,1
9620-FXVXS,M,4,3,2,2,1,11,.40788,.25212,4,1,2,2,1,3,3,0
5498-XQTYK,F,2,2,6,4,0,73,2.72874,2.38126,2,1,2,4,1,1,3,0
7851-KIZDX,F,1,1,1,1,0,24,.9438,.6162,1,1,1,5,1,3,1,1
4359-FBNKF,F,3,1,6,5,0,129,7.168788,9.859212,5,1,1,2,0,2,2,0
4354-BYNNO,M,2,2,2,2,0,27,1.871424,4.284576,5,0,-1,1,1,1,2,0
8341-WQSXB,M,1,2,3,2,0,25,.14235,.50765,3,0,-1,2,1,1,1,1
0918-ZNBVX,F,2,2,5,3,0,35,.26642,.50358,3,0,-1,1,1,4,2,0
9466-WTQFE,F,2,2,2,2,0,92,4.320688,1.107312,4,0,-1,1,1,1,2,0
6979-HLNOY,M,3,2,3,5,0,71,5.4528,11.5872,4,0,-1,1,0,2,2,0
7660-LEYQK,M,3,3,1,3,0,125,4.875,10.125,2,1,3,4,1,1,3,1
0448-EEWIV,M,3,2,5,5,0,90,4.80168,5.45832,3,1,1,4,0,2,2,0
0313-AFPBL,F,1,3,1,1,0,38,1.111576,1.586424,3,0,-1,1,1,3,1,1
6209-CUMER,F,2,2,6,5,0,214,8.44016,8.67984,3,1,2,3,0,4,2,0
4212-HZYXE,M,2,2,1,2,0,110,18.271,14.949,5,1,2,4,1,3,2,1
8150-GBZCR,F,2,3,1,2,0,61,6.816384,5.017616,5,1,3,4,1,1,2,1
6135-RNKIL,M,3,3,1,4,0,86,1.25732,6.05268,5,1,2,2,1,1,3,0
2678-GGUPT,F,4,1,6,5,1,54,1.55736,9.56664,5,0,-1,1,1,1,3,0
7672-MVBFZ,F,4,1,6,5,1,13,.402584,.234416,5,0,-1,1,0,2,3,0
3303-CNLMD,F,3,1,1,5,0,96,1.094208,2.841792,5,1,1,2,1,1,3,0
2044-XRAIE,M,4,2,1,3,0,63,.244944,.511056,4,0,-1,1,1,1,3,0
4565-HJPKP,M,4,2,1,5,0,60,3.32328,3.99672,4,1,2,2,0,2,3,0
8184-URDFN,M,2,2,3,2,0,32,2.835872,4.236128,2,1,3,4,1,3,2,0
1727-XFFHA,M,4,1,5,5,1,139,2.032875,14.230125,1,0,-1,1,1,1,3,0
3200-RLQHR,F,4,1,4,5,1,16,.14224,.41776,4,0,-1,1,0,2,3,0
5836-YYWRB,F,4,1,2,2,0,31,.5487,.3813,2,0,-1,1,1,3,2,0
6281-WFPRF,F,1,1,2,1,0,17,.339745,.255255,1,0,-1,1,0,2,1,0
3288-OAMDC,F,2,1,6,3,0,47,.47376,.93624,1,1,1,5,0,2,2,0
1905-XPRWX,M,1,2,2,1,0,26,.703664,2.832336,1,1,1,3,1,1,1,0
9132-SZRUB,M,1,2,1,1,0,19,.4883,.4617,1,0,-1,2,0,2,1,0
3798-ENSSJ,M,4,3,3,5,1,13,.140309,.418691,3,0,-1,1,0,2,2,0
9266-YXDUY,F,2,2,1,3,0,72,4.964544,10.947456,4,1,2,2,1,1,2,1
0996-EJKUU,M,4,2,1,5,0,145,1.23975,3.11025,2,1,1,2,1,1,3,0
3061-WKHXG,F,2,1,6,5,0,85,6.12,10.2,5,0,-1,1,1,1,3,0
2504-UFTLU,F,4,1,2,3,0,24,.831168,1.664832,3,0,-1,1,0,2,2,0
4360-IIUHA,F,3,3,6,4,0,69,.698625,2.406375,4,0,-1,1,1,1,3,0
9308-HAMWL,F,1,1,2,1,0,22,.766458,.971542,1,1,1,6,1,1,1,0
9547-LAYPU,F,4,3,3,5,0,206,7.38304,25.57696,4,1,2,2,0,3,3,0
9728-EBNOS,F,1,2,1,1,0,41,1.046976,1.249024,1,1,2,5,1,1,1,0
8384-DYMPL,M,4,2,4,5,1,16,.403968,.364032,5,1,2,2,1,3,3,0
4105-OJTDR,M,4,1,2,3,0,25,.66155,2.61345,2,1,1,2,0,2,2,1
1568-HAFCW,F,2,3,2,2,0,28,.90048,.97552,3,0,-1,1,1,1,2,0
1687-DBSNB,M,3,3,3,4,0,72,.179928,1.044072,5,1,3,2,1,1,3,0
3483-EPLSL,M,1,1,3,2,0,32,.219936,.708064,3,0,-1,1,1,1,1,1
7005-QLKKO,M,4,2,5,5,0,196,7.288064,3.687936,3,0,-1,1,1,1,3,0
9451-OWONR,F,3,1,2,2,0,50,.5177,1.0323,1,1,1,3,1,1,2,0
8864-TMLPO,M,4,1,2,3,1,15,.150975,.344025,2,0,-1,1,1,1,3,0
0836-WCZZC,M,1,1,6,1,0,25,.312,1.188,2,0,-1,1,0,2,1,1
9741-PAZLN,M,1,2,1,1,0,21,1.50591,.61509,1,0,-1,1,0,2,1,1
9015-TYAPW,M,3,3,1,3,0,72,1.376136,3.591864,5,1,2,2,0,2,3,0
9994-HZAYB,F,2,2,1,2,0,38,1.509816,1.758184,2,1,3,3,0,2,1,0
2978-DLLSH,M,1,2,3,1,0,18,.8721,3.7179,2,0,-1,1,0,1,1,1
1160-KSMXZ,F,1,2,2,1,0,24,.354144,.461856,3,1,1,2,1,1,1,0
8444-OCSBU,M,2,2,2,2,0,65,10.2102,4.0898,4,1,2,2,1,3,3,1
7892-CFFIY,F,2,1,1,3,0,26,1.769664,.726336,4,0,-1,1,0,2,2,0
6992-ICVAU,F,4,2,5,5,1,14,.290472,.255528,5,0,-1,1,1,1,3,0
3775-AWRDY,M,4,2,6,5,1,37,1.130424,3.087576,5,0,-1,1,0,2,3,0
7890-BRVZC,F,2,2,2,2,0,60,1.00224,1.15776,4,1,2,3,0,2,2,0
5743-TBDUY,F,4,3,1,5,0,204,.05406,.14994,2,0,-1,1,1,1,3,0
3133-MVWIN,F,3,2,6,5,1,24,.767136,2.376864,5,1,1,2,1,3,3,0
0825-NHZAQ,M,1,2,1,2,0,26,.960128,.703872,1,1,2,6,1,1,1,0
8716-WRSRC,M,2,1,2,1,0,31,.440014,2.473986,3,0,-1,3,0,2,1,0
0204-KDEJJ,F,2,2,1,3,0,64,1.848,8.712,1,1,2,5,1,1,3,0
8141-JQURD,M,4,2,1,5,0,181,4.031232,13.344768,4,1,2,2,1,1,3,0
7941-EKRGE,F,3,2,6,5,0,122,2.392176,8.099824,4,1,1,5,1,1,3,0
8447-UIKLN,M,2,1,4,4,0,55,1.232,2.288,5,0,-1,3,0,2,2,0
6326-FZSVF,M,2,3,2,1,0,39,.24687,.92313,1,1,3,3,1,1,2,0
0376-KRZCW,F,2,2,6,3,0,25,.46575,5.28425,4,0,-1,1,1,3,2,0
0578-JJQER,M,3,1,2,3,0,78,1.413828,2.720172,4,1,1,3,0,1,1,0
7047-HKPUR,M,1,3,2,1,0,29,.343824,.787176,1,1,3,5,1,1,1,0
1122-HTACH,F,4,2,2,3,0,84,.9534,3.2466,5,0,-1,1,1,1,3,0
4834-ICTVX,M,4,2,3,5,1,34,2.0672,1.3328,4,0,-1,1,1,2,3,0
0512-PTKJI,F,1,3,2,1,0,48,2.694912,1.529088,1,1,3,3,1,1,2,1
3473-AUHMQ,M,2,3,1,2,0,44,.142296,.781704,2,0,-1,1,0,4,2,0
2178-OIFEL,F,1,1,1,1,0,19,.753084,1.298916,4,1,1,6,1,1,1,0
2946-KDAZL,M,4,1,4,5,0,311,4.018742,40.143258,4,0,-1,1,1,1,3,0
4625-XKSOH,F,4,1,1,5,0,95,3.83135,3.19865,4,1,2,4,1,1,3,0
8267-CFWVO,M,4,1,1,5,1,12,.292404,.415596,4,1,1,2,1,1,3,0
5395-NQSAC,F,1,2,2,1,0,12,.207936,1.160064,4,0,-1,2,1,3,1,1
5328-YQQSX,F,4,2,6,4,0,48,3.702816,2.921184,3,0,-1,1,0,1,3,0
0956-XOHYV,M,1,2,6,2,0,67,3.113088,1.308912,2,0,-1,1,0,2,1,1
1319-TTRII,M,3,2,2,2,0,96,2.452224,9.451776,3,1,2,2,1,1,3,0
0244-HYKMD,M,2,2,2,1,0,30,.09408,1.37592,3,0,-1,1,0,2,2,0
0481-OHFJT,F,3,1,3,5,0,84,.592704,1.423296,3,1,1,5,1,1,3,0
1256-RXDTW,M,2,3,6,3,0,59,1.13516,1.22484,4,0,-1,1,1,1,1,0
2243-NRPVH,M,2,2,2,1,0,98,.77616,2.16384,1,0,-1,1,1,1,1,1
9123-JNROK,F,4,2,2,3,0,27,.170316,.342684,1,0,-1,2,1,3,2,0
3453-WQFTW,M,1,2,2,1,0,21,1.4196,2.7804,1,0,-1,3,1,3,1,1
3032-RMPEW,F,4,2,2,3,0,46,.69782,7.81218,3,1,1,2,1,3,3,0
6992-AOAFN,F,1,1,2,1,0,28,1.207808,2.376192,1,1,1,4,1,1,1,0
7589-IWXAY,F,2,3,2,2,0,105,.94689,.94311,3,0,-1,1,0,2,1,0
5235-NTQZC,F,4,1,2,2,0,18,.13149,.13851,2,1,2,2,1,1,3,0
7612-TISPG,M,4,1,1,5,0,117,1.636128,2.809872,2,0,-1,1,1,1,3,0
9004-KQIKJ,M,3,3,1,3,0,123,3.328872,5.035128,4,1,2,2,0,1,3,0
0516-ELMSR,M,1,1,2,1,0,14,.306516,.939484,1,1,1,5,1,1,1,0
4047-YACTJ,F,2,2,4,3,0,189,10.833669,7.877331,4,0,-1,1,0,2,1,1
7201-JTUFJ,F,4,2,3,5,1,41,2.117773,4.319227,4,0,-1,1,1,1,3,0
9689-QVHUX,F,1,2,6,2,0,28,.25116,.58884,1,1,2,4,1,1,2,0
0682-EDANU,M,4,2,5,5,1,62,.976128,1.999872,4,1,2,2,1,1,2,0
1750-BIGAO,M,2,2,2,2,0,48,2.110368,2.161632,4,0,-1,1,0,2,2,1
5106-NTYEK,M,2,1,2,2,0,22,1.114806,1.811194,4,0,-1,1,1,1,2,0
4528-RNRNK,F,3,1,2,2,0,26,.2717,2.5883,3,1,1,3,1,1,2,0
8533-FRTIM,F,4,1,6,5,0,180,12.16764,14.11236,3,0,-1,1,1,3,3,0
6987-GBMYG,F,4,2,5,5,1,9,.412992,.451008,3,0,-1,1,0,2,2,0
2552-MEUYP,F,2,2,6,4,0,90,1.64529,14.64471,4,1,2,2,1,1,3,0
7162-BKTJL,M,1,2,2,1,0,21,.56133,.38367,2,1,2,6,0,2,1,1
4379-SICHA,F,1,2,6,3,0,35,.145775,2.829225,5,0,-1,1,1,3,1,0
9328-BWIKI,F,3,2,2,2,0,25,.472525,.552475,3,1,2,2,0,2,3,0
4704-ADENI,F,4,3,1,5,1,18,.52632,1.92168,3,1,3,2,1,2,3,0
4344-UONNL,M,4,2,6,5,1,19,.049324,2.192676,3,1,1,2,1,3,3,0
5689-WXLWL,F,2,1,6,3,0,30,.94977,.88023,5,0,-1,1,0,2,2,0
2203-NZUFQ,F,3,2,6,5,1,38,1.89316,2.13484,5,0,-1,2,0,2,2,0
2979-AIGNL,M,3,3,2,2,0,52,1.102608,3.733392,3,0,-1,2,1,3,3,0
5827-NHVRG,M,1,3,6,1,0,16,.947952,3.228048,2,1,2,3,0,2,1,1
9752-EYUTD,M,2,2,1,2,0,45,.22896,1.93104,3,1,2,4,0,2,2,0
8926-KBVBC,M,2,3,1,2,0,22,.026862,.215138,3,0,-1,2,1,4,2,0
8012-DWGVR,F,4,1,3,5,1,20,.1062,1.0738,4,1,1,2,0,2,3,0
5000-RQBJE,F,1,1,2,1,0,19,1.327416,1.370584,3,0,-1,2,0,2,1,1
2872-WVNBT,F,2,2,1,2,0,14,.12901,1.22899,1,1,2,4,0,2,2,0
9605-TIOTL,F,4,3,5,5,0,111,2.8416,8.2584,4,1,2,2,0,2,3,0
6177-NAUIQ,M,4,1,3,5,1,20,.38352,1.49648,5,0,-1,1,0,2,3,0
4519-GMYEQ,F,4,3,4,5,1,16,.032768,.223232,3,1,3,2,1,3,3,0
1023-TNEFM,F,2,1,1,2,0,36,3.790368,2.113632,1,1,1,3,1,1,1,1
6811-KMQVD,F,3,1,2,3,0,64,1.269504,6.154496,5,1,2,2,1,1,3,0
2290-HSVFE,F,1,2,2,1,0,20,.0684,.6516,1,1,1,6,0,2,1,0
2025-VYBOV,F,1,2,2,1,0,19,.144096,.767904,1,1,2,4,1,1,1,0
7837-TGVHK,F,2,3,6,3,0,28,1.15542,.60858,1,1,2,2,0,2,1,0
5234-ISRPA,M,1,1,3,1,0,20,.61992,1.06008,1,0,-1,1,1,4,1,1
